id,score,price,stock_counter,candidate,status,stop_loss,next_3_months,type,value,growth,momentum,vgm,rank,last_updated
BCEL,,,,,,,,,F,D,B,F,Bottom 22% (198 out of 253),3/10/21
BCEI,,,,,,,,,A,B,F,B,Top 34% (85 out of 253),5/6/21
CDEV,,,,,,,,,B,F,A,C,Top 34% (85 out of 253),2/23/21
ICPT,,,,,,,,,F,B,B,C,Bottom 22% (198 out of 253),2/25/21
MWK,,,,,,,,,D,A,B,B,Bottom 35% (165 out of 253),3/4/21
LNG,,,,,,,,,B,F,A,C,Top 34% (85 out of 253),2/24/21
AMC,,,,,,,,,D,F,F,F,Bottom 28% (182 out of 253),2/25/21
ALRN,,,,,,,,,F,C,A,C,Bottom 22% (198 out of 253),3/29/21
TWO,,,,,,,,,B,D,F,C,Bottom 26% (188 out of 253),5/5/21
CRWD,,,,,,,,,F,B,D,D,Bottom 29% (180 out of 253),3/16/21
TALO,,,,,,,,,B,C,B,B,Top 34% (85 out of 253),3/10/21
SLF,,,,,,,,,A,C,C,B,Top 42% (106 out of 253),5/4/21
MIME,,,,,,,,,F,A,C,C,Bottom 29% (180 out of 253),5/10/21
WNEB,,,,,,,,,C,D,B,C,Top 23% (58 out of 253),4/27/21
XLRN,,,,,,,,,D,F,D,F,Bottom 22% (198 out of 253),2/25/21
EAR,,,,,,,,,D,C,F,F,Bottom 32% (172 out of 253),2/25/21
SWN,,,,,,,,,A,B,A,A,Top 34% (85 out of 253),2/25/21
BPFH,,,,,,,,,C,F,C,D,Top 7% (18 out of 253),5/5/21
PEN,,,,,,,,,F,F,F,F,Bottom 32% (172 out of 253),2/23/21
MTN,,,,,,,,,D,C,C,D,Bottom 28% (182 out of 253),3/11/21
BKR,,,,,,,,,B,B,C,A,Bottom 22% (198 out of 253),4/28/21
CAMT,,,,,,,,,D,B,B,C,Top 18% (45 out of 253),5/10/21
USX,,,,,,,,,A,A,F,A,Top 39% (98 out of 253),4/29/21
FMBH,,,,,,,,,B,F,B,D,Top 7% (18 out of 253),4/29/21
FND,,,,,,,,,F,A,A,B,Top 10% (25 out of 253),2/25/21
DVN,,,,,,,,,D,D,A,C,Top 34% (85 out of 253),5/4/21
CNP,,,,,,,,,B,D,B,B,Bottom 19% (206 out of 253),2/25/21
OR,,,,,,,,,D,C,A,C,Bottom 15% (215 out of 253),2/24/21
SWCH,,,,,,,,,D,B,C,C,Bottom 18% (208 out of 253),2/25/21
TRGP,,,,,,,,,B,B,A,A,Bottom 4% (242 out of 253),5/6/21
REZI,,,,,,,,,B,B,D,B,Top 23% (58 out of 253),2/25/21
EC,,,,,,,,,A,F,B,C,Top 14% (35 out of 253),2/23/21
OTIC,,,,,,,,,F,C,A,D,Bottom 25% (190 out of 253),5/6/21
RKT,,,,,,,,,C,F,C,D,Bottom 18% (208 out of 253),2/25/21
ZYME,,,,,,,,,F,D,F,F,Bottom 22% (198 out of 253),3/1/21
TTD,,,,,,,,,F,A,A,B,Bottom 35% (164 out of 253),5/6/21
SQZ,,,,,,,,,D,C,A,C,Bottom 22% (198 out of 253),3/11/21
RES,,,,,,,,,B,A,B,A,Bottom 22% (198 out of 253),5/5/21
SPCE,,,,,,,,,F,D,A,D,Bottom 15% (216 out of 253),2/25/21
WAFD,,,,,,,,,C,C,B,C,Top 7% (18 out of 253),4/20/21
NWE,,,,,,,,,C,F,D,D,Bottom 19% (206 out of 253),4/28/21
FOR,,,,,,,,,D,D,C,D,Top 34% (85 out of 253),4/22/21
WTFC,,,,,,,,,D,F,F,F,Top 6% (15 out of 253),4/20/21
ANF,,,,,,,,,B,B,F,B,Top 25% (62 out of 253),3/2/21
BNGO,,,,,,,,,D,D,F,F,Bottom 22% (198 out of 253),3/9/21
AEE,,,,,,,,,B,F,D,D,Bottom 19% (206 out of 253),5/10/21
TWOU,,,,,,,,,F,C,A,D,Bottom 29% (180 out of 253),4/29/21
WB,,,,,,,,,D,D,C,D,Bottom 15% (216 out of 253),2/24/21
ZBRA,,,,,,,,,D,A,C,B,Bottom 8% (233 out of 253),4/27/21
R,,,,,,,,,A,C,C,A,Top 24% (60 out of 253),5/5/21
TGT,,,,,,,,,B,A,F,B,Top 36% (92 out of 253),3/2/21
FSV,,,,,,,,,D,A,D,B,Bottom 37% (160 out of 253),4/22/21
HBCP,,,,,,,,,B,F,B,D,Top 2% (5 out of 253),4/27/21
ENDP,,,,,,,,,A,F,D,C,Bottom 25% (190 out of 253),2/25/21
DOW,,,,,,,,,B,B,A,A,Top 24% (61 out of 253),4/29/21
XAIR,,,,,,,,,F,D,D,F,Bottom 22% (198 out of 253),6/28/21
NCLH,,,,,,,,,F,F,F,F,Bottom 28% (182 out of 253),2/25/21
OPK,,,,,,,,,C,A,A,A,Bottom 32% (172 out of 253),5/5/21
BBDC,,,,,,,,,C,F,B,F,Bottom 38% (157 out of 253),3/24/21
INDB,,,,,,,,,D,F,D,F,Top 7% (18 out of 253),4/22/21
ATH,,,,,,,,,B,F,A,D,Top 42% (106 out of 253),5/14/21
NTRA,,,,,,,,,F,F,B,F,Bottom 32% (171 out of 253),2/25/21
BURL,,,,,,,,,D,D,F,F,Top 36% (92 out of 253),3/4/21
BLD,,,,,,,,,D,B,B,B,Top 19% (49 out of 253),2/23/21
BDC,,,,,,,,,A,B,F,A,Top 2% (6 out of 253),5/5/21
HASI,,,,,,,,,F,D,A,D,Bottom 26% (188 out of 253),5/6/21
SKY,,,,,,,,,F,A,D,C,Top 2% (4 out of 253),5/19/21
CHMG,,,,,,,,,A,F,B,C,Top 2% (5 out of 253),5/3/21
SRE,,,,,,,,,C,F,C,D,Top 25% (64 out of 253),2/25/21
STOK,,,,,,,,,D,F,D,F,Bottom 22% (198 out of 253),3/22/21
POOL,,,,,,,,,D,B,A,B,Top 13% (33 out of 253),4/22/21
TMUS,,,,,,,,,B,C,C,B,Top 19% (49 out of 253),5/5/21
XOM,,,,,,,,,C,D,C,D,Top 16% (41 out of 253),5/7/21
VIPS,,,,,,,,,C,A,F,B,Bottom 28% (182 out of 253),2/25/21
BLK,,,,,,,,,D,F,A,D,Top 16% (41 out of 253),4/15/21
BTG,,,,,,,,,A,A,B,A,Bottom 15% (215 out of 253),2/23/21
FVCB,,,,,,,,,C,D,A,C,Top 2% (5 out of 253),4/22/21
RMAX,,,,,,,,,B,C,D,C,Bottom 37% (160 out of 253),2/25/21
PINE,,,,,,,,,D,D,A,F,Bottom 10% (228 out of 253),4/26/21
OMP,,,,,,,,,A,C,A,A,Bottom 25% (190 out of 253),2/24/21
AMED,,,,,,,,,D,A,B,B,Bottom 15% (216 out of 253),2/24/21
ITCI,,,,,,,,,F,F,C,F,Bottom 22% (198 out of 253),2/25/21
DTE,,,,,,,,,B,C,F,C,Bottom 19% (206 out of 253),4/27/21
NKTR,,,,,,,,,F,D,B,F,Bottom 25% (190 out of 253),2/25/21
RBNC,,,,,,,,,C,D,B,D,Top 2% (5 out of 253),4/26/21
SDC,,,,,,,,,F,B,F,D,Top 27% (68 out of 253),3/4/21
RBC,,,,,,,,,B,B,B,B,Top 30% (76 out of 253),5/3/21
MDRX,,,,,,,,,C,B,B,B,Bottom 10% (228 out of 253),2/25/21
UCBI,,,,,,,,,C,F,D,F,Top 7% (18 out of 253),4/20/21
SCL,,,,,,,,,B,B,F,B,Top 24% (61 out of 253),4/20/21
STL,,,,,,,,,B,F,C,C,Top 7% (18 out of 253),4/26/21
CTLT,,,,,,,,,C,B,A,B,Bottom 25% (190 out of 253),5/4/21
CFG,,,,,,,,,F,F,D,F,Top 9% (24 out of 253),4/16/21
LOW,,,,,,,,,B,A,B,A,Top 37% (94 out of 253),2/24/21
TSC,,,,,,,,,B,F,A,C,Top 7% (18 out of 253),4/19/21
NEE,,,,,,,,,D,D,C,F,Bottom 19% (206 out of 253),4/28/21
MFC,,,,,,,,,A,F,A,B,Top 42% (106 out of 253),5/5/21
CHNG,,,,,,,,,C,B,D,B,Bottom 10% (228 out of 253),6/2/21
COF,,,,,,,,,A,C,F,C,Top 17% (43 out of 253),4/22/21
AUPH,,,,,,,,,F,F,F,F,Bottom 25% (190 out of 253),2/24/21
ICBK,,,,,,,,,B,C,C,B,Top 7% (18 out of 253),4/29/21
PRPL,,,,,,,,,D,A,C,B,Bottom 35% (165 out of 253),3/4/21
PZZA,,,,,,,,,C,A,A,A,Bottom 6% (239 out of 253),2/25/21
CPRT,,,,,,,,,D,C,A,C,Top 42% (106 out of 253),5/19/21
AZO,,,,,,,,,B,A,C,A,Top 42% (106 out of 253),3/2/21
WETF,,,,,,,,,D,F,B,F,Top 1% (3 out of 253),5/7/21
CEQP,,,,,,,,,A,D,A,B,Bottom 25% (190 out of 253),2/23/21
RS,,,,,,,,,B,B,A,A,Top 19% (49 out of 253),4/22/21
STN,,,,,,,,,B,B,C,A,Top 42% (106 out of 253),2/24/21
EQ,,,,,,,,,D,C,A,D,Bottom 22% (198 out of 253),3/25/21
INO,,,,,,,,,F,F,A,F,Bottom 22% (198 out of 253),3/1/21
BOKF,,,,,,,,,C,F,C,D,Top 10% (26 out of 253),4/28/21
KAI,,,,,,,,,F,C,B,D,Top 34% (85 out of 253),5/5/21
IT,,,,,,,,,D,B,B,B,Top 42% (106 out of 253),5/6/21
BFS,,,,,,,,,B,F,F,F,Bottom 13% (219 out of 253),2/25/21
KEYS,,,,,,,,,D,C,A,C,Top 18% (45 out of 253),5/25/21
EQT,,,,,,,,,B,D,A,B,Top 34% (85 out of 253),5/6/21
BLDR,,,,,,,,,A,B,B,A,Top 37% (94 out of 253),2/26/21
PUBM,,,,,,,,,D,F,B,F,Bottom 29% (180 out of 253),2/23/21
TCF,,,,,,,,,D,F,F,F,Top 7% (18 out of 253),4/26/21
TBK,,,,,,,,,F,C,F,F,Top 2% (5 out of 253),4/19/21
IBP,,,,,,,,,C,A,D,A,Top 19% (49 out of 253),2/24/21
CSX,,,,,,,,,B,D,D,C,Bottom 20% (203 out of 253),4/28/21
LYB,,,,,,,,,A,C,C,B,Top 24% (61 out of 253),5/7/21
HBAN,,,,,,,,,B,F,D,D,Top 6% (15 out of 253),4/22/21
PXD,,,,,,,,,C,D,D,D,Top 34% (85 out of 253),2/23/21
CTBI,,,,,,,,,B,D,D,D,Top 2% (5 out of 253),4/28/21
RNST,,,,,,,,,C,F,B,D,Top 2% (5 out of 253),4/27/21
CCMP,,,,,,,,,C,B,A,B,Top 40% (101 out of 253),5/5/21
DKS,,,,,,,,,A,B,C,A,Bottom 28% (182 out of 253),3/9/21
PNC,,,,,,,,,C,F,B,D,Top 18% (45 out of 253),4/21/21
AXON,,,,,,,,,F,F,F,F,Top 23% (58 out of 253),2/25/21
NGD,,,,,,,,,A,A,A,A,Bottom 15% (215 out of 253),5/5/21
PKI,,,,,,,,,B,A,A,A,Top 36% (90 out of 253),5/4/21
BV,,,,,,,,,B,C,F,C,Bottom 11% (225 out of 253),5/6/21
HEI,,,,,,,,,D,D,F,F,Top 32% (82 out of 253),2/23/21
GLOB,,,,,,,,,D,B,A,B,Bottom 13% (219 out of 253),5/13/21
FRC,,,,,,,,,D,D,F,F,Top 7% (17 out of 253),4/13/21
OLLI,,,,,,,,,C,B,F,D,Bottom 35% (165 out of 253),3/18/21
HAE,,,,,,,,,D,C,D,C,Bottom 38% (158 out of 253),5/4/21
UGI,,,,,,,,,B,D,F,C,Top 25% (64 out of 253),5/5/21
APPS,,,,,,,,,F,A,B,B,Bottom 29% (180 out of 253),6/1/21
MSGN,,,,,,,,,A,D,D,B,Top 42% (106 out of 253),5/7/21
WTRG,,,,,,,,,D,D,C,D,Bottom 25% (190 out of 253),2/24/21
LXRX,,,,,,,,,C,B,B,B,Bottom 22% (198 out of 253),3/11/21
ASB,,,,,,,,,B,F,D,D,Top 6% (15 out of 253),4/22/21
BP,,,,,,,,,A,C,D,B,Top 16% (41 out of 253),4/27/21
CLB,,,,,,,,,D,D,B,D,Bottom 22% (198 out of 253),4/28/21
BAC,,,,,,,,,F,F,B,F,Top 18% (45 out of 253),4/21/21
BRX,,,,,,,,,B,F,D,D,Bottom 13% (219 out of 253),5/6/21
RWT,,,,,,,,,F,F,A,F,Bottom 26% (188 out of 253),5/6/21
UNP,,,,,,,,,B,C,B,B,Bottom 20% (203 out of 253),4/22/21
KKR,,,,,,,,,F,D,A,F,Top 16% (41 out of 253),5/5/21
DE,,,,,,,,,B,B,A,A,Top 19% (49 out of 253),5/28/21
MCFE,,,,,,,,,B,D,A,B,Bottom 29% (180 out of 253),2/23/21
PLYA,,,,,,,,,D,F,A,F,Bottom 4% (244 out of 253),3/1/21
QTS,,,,,,,,,D,C,F,D,Bottom 10% (228 out of 253),4/26/21
ATUS,,,,,,,,,A,B,D,A,Top 26% (67 out of 253),4/29/21
LPRO,,,,,,,,,F,A,B,C,Top 17% (43 out of 253),3/9/21
MEOH,,,,,,,,,A,C,B,B,Top 24% (61 out of 253),5/4/21
FITB,,,,,,,,,B,F,A,C,Top 18% (45 out of 253),4/20/21
MASI,,,,,,,,,D,D,B,D,Bottom 32% (172 out of 253),2/23/21
PGRE,,,,,,,,,B,D,C,B,Bottom 10% (228 out of 253),5/5/21
VICI,,,,,,,,,C,D,D,D,Bottom 10% (228 out of 253),4/29/21
THO,,,,,,,,,B,B,A,A,Top 2% (4 out of 253),3/8/21
CRK,,,,,,,,,A,C,F,B,Top 34% (85 out of 253),5/5/21
TX,,,,,,,,,A,A,A,A,Top 26% (65 out of 253),2/23/21
LULU,,,,,,,,,D,F,C,F,Top 25% (62 out of 253),3/25/21
NYCB,,,,,,,,,B,F,B,D,Top 9% (24 out of 253),5/5/21
C,,,,,,,,,D,F,B,F,Top 18% (45 out of 253),4/21/21
EGOV,,,,,,,,,D,D,C,D,Bottom 29% (180 out of 253),4/26/21
MKL,,,,,,,,,C,B,C,B,Top 42% (105 out of 253),4/27/21
HUM,,,,,,,,,A,B,D,A,Bottom 18% (208 out of 253),5/5/21
ALLY,,,,,,,,,A,D,F,C,Top 17% (43 out of 253),4/19/21
AGNC,,,,,,,,,A,D,B,B,Bottom 26% (188 out of 253),5/5/21
LUMN,,,,,,,,,A,B,B,A,Bottom 18% (208 out of 253),5/5/21
MTSI,,,,,,,,,D,A,A,A,Top 14% (35 out of 253),5/5/21
KSS,,,,,,,,,A,D,B,B,Top 42% (106 out of 253),3/2/21
GAIN,,,,,,,,,D,C,C,D,Bottom 38% (157 out of 253),5/11/21
MTDR,,,,,,,,,C,D,C,C,Top 34% (85 out of 253),2/23/21
CE,,,,,,,,,B,D,B,C,Top 42% (106 out of 253),4/26/21
RY,,,,,,,,,C,C,C,C,Top 23% (58 out of 253),2/24/21
ENB,,,,,,,,,C,F,B,C,Top 35% (89 out of 253),5/6/21
OHI,,,,,,,,,C,D,B,C,Bottom 10% (228 out of 253),5/3/21
KHC,,,,,,,,,B,B,A,A,Bottom 28% (182 out of 253),4/29/21
SCHN,,,,,,,,,B,A,B,A,Top 26% (65 out of 253),4/1/21
ALDX,,,,,,,,,D,C,B,C,Bottom 25% (190 out of 253),3/11/21
SAFE,,,,,,,,,F,D,A,F,Bottom 26% (188 out of 253),4/22/21
KEY,,,,,,,,,C,D,F,D,Top 18% (45 out of 253),4/20/21
OCSL,,,,,,,,,D,F,B,D,Top 41% (104 out of 253),5/6/21
STT,,,,,,,,,B,F,A,C,Top 18% (45 out of 253),4/16/21
COST,,,,,,,,,B,A,A,A,Top 36% (92 out of 253),3/4/21
LPLA,,,,,,,,,B,A,D,A,Top 1% (3 out of 253),4/29/21
U,,,,,,,,,F,F,C,F,Bottom 29% (180 out of 253),5/6/21
EXPD,,,,,,,,,B,B,A,A,Top 39% (98 out of 253),5/4/21
MBUU,,,,,,,,,C,B,D,B,Top 13% (33 out of 253),5/6/21
BX,,,,,,,,,D,B,C,B,Top 16% (41 out of 253),4/22/21
ADSK,,,,,,,,,F,B,D,C,Bottom 34% (168 out of 253),2/25/21
VG,,,,,,,,,C,D,A,C,Bottom 13% (219 out of 253),5/6/21
NOMD,,,,,,,,,B,C,A,A,Bottom 28% (182 out of 253),2/25/21
BHVN,,,,,,,,,F,D,F,F,Bottom 22% (198 out of 253),2/23/21
BSET,,,,,,,,,B,A,F,B,Top 42% (106 out of 253),4/1/21
DOOR,,,,,,,,,B,A,D,A,Top 10% (25 out of 253),2/24/21
XRAY,,,,,,,,,C,C,B,C,Top 27% (68 out of 253),3/1/21
SAGE,,,,,,,,,F,D,B,F,Bottom 25% (190 out of 253),2/24/21
HD,,,,,,,,,B,A,A,A,Top 37% (94 out of 253),2/23/21
IIVI,,,,,,,,,D,A,C,B,Top 30% (76 out of 253),5/10/21
DLTR,,,,,,,,,B,B,B,A,Top 36% (92 out of 253),3/3/21
REPL,,,,,,,,,D,F,F,F,Bottom 22% (198 out of 253),6/2/21
NMIH,,,,,,,,,B,C,A,B,Top 42% (105 out of 253),5/5/21
INVH,,,,,,,,,D,C,B,C,Bottom 9% (230 out of 253),5/5/21
BMTC,,,,,,,,,B,F,F,F,Top 7% (18 out of 253),4/19/21
FNV,,,,,,,,,D,B,A,C,Bottom 15% (215 out of 253),3/8/21
ANET,,,,,,,,,C,B,A,B,Top 26% (67 out of 253),5/4/21
FCPT,,,,,,,,,D,D,D,F,Bottom 10% (228 out of 253),5/5/21
SJI,,,,,,,,,B,F,D,D,Top 25% (64 out of 253),2/24/21
MNST,,,,,,,,,D,B,B,C,Bottom 36% (162 out of 253),2/25/21
ALXN,,,,,,,,,A,A,B,A,Bottom 22% (198 out of 253),5/5/21
ANSS,,,,,,,,,D,D,D,F,Bottom 34% (168 out of 253),2/24/21
PHM,,,,,,,,,A,A,B,A,Top 13% (34 out of 253),4/22/21
WERN,,,,,,,,,A,A,A,A,Top 12% (31 out of 253),4/27/21
DNB,,,,,,,,,C,B,B,C,Bottom 28% (182 out of 253),5/10/21
PSA,,,,,,,,,D,D,D,D,Bottom 10% (228 out of 253),2/24/21
TSCO,,,,,,,,,B,A,B,A,Bottom 28% (182 out of 253),4/22/21
HUBS,,,,,,,,,F,B,F,D,Bottom 29% (180 out of 253),5/5/21
PAHC,,,,,,,,,A,B,B,A,Bottom 38% (158 out of 253),5/6/21
SJM,,,,,,,,,B,D,A,B,Bottom 28% (182 out of 253),2/25/21
TRP,,,,,,,,,B,D,D,C,Top 40% (101 out of 253),5/7/21
DT,,,,,,,,,F,B,C,D,Bottom 37% (160 out of 253),5/11/21
NUAN,,,,,,,,,D,D,C,D,Bottom 34% (168 out of 253),5/6/21
CTAS,,,,,,,,,D,B,B,C,Top 42% (106 out of 253),3/18/21
KMI,,,,,,,,,C,C,F,D,Top 35% (89 out of 253),4/28/21
MKC,,,,,,,,,C,B,B,B,Bottom 28% (182 out of 253),3/30/21
MSCI,,,,,,,,,F,B,D,D,Top 42% (106 out of 253),4/27/21
GSL,,,,,,,,,A,B,A,A,Bottom 25% (190 out of 253),3/4/21
WSM,,,,,,,,,B,A,F,A,Top 2% (6 out of 253),3/17/21
DHI,,,,,,,,,B,C,A,A,Top 13% (34 out of 253),4/27/21
MCFT,,,,,,,,,C,A,A,A,Top 13% (33 out of 253),5/5/21
FR,,,,,,,,,D,F,A,D,Bottom 10% (228 out of 253),4/28/21
ARCC,,,,,,,,,D,F,A,F,Bottom 38% (157 out of 253),5/4/21
AAN,,,,,,,,,A,C,C,A,Bottom 11% (225 out of 253),2/23/21
EFX,,,,,,,,,C,A,A,A,Bottom 36% (162 out of 253),4/19/21
MWA,,,,,,,,,B,B,B,B,Top 42% (106 out of 253),5/3/21
SSB,,,,,,,,,B,D,B,C,Top 2% (5 out of 253),4/22/21
KALV,,,,,,,,,F,D,A,D,Bottom 25% (190 out of 253),3/9/21
WDAY,,,,,,,,,F,A,D,C,Bottom 29% (180 out of 253),2/25/21
IPHI,,,,,,,,,D,A,D,C,Top 14% (35 out of 253),5/6/21
UTHR,,,,,,,,,B,B,C,B,Bottom 25% (190 out of 253),2/24/21
WCN,,,,,,,,,C,D,A,C,Bottom 29% (179 out of 253),5/5/21
WBS,,,,,,,,,D,F,F,F,Top 7% (18 out of 253),4/20/21
NDAQ,,,,,,,,,D,F,A,D,Top 42% (106 out of 253),4/28/21
AFL,,,,,,,,,A,D,F,C,Bottom 25% (190 out of 253),5/5/21
MRCY,,,,,,,,,D,D,B,C,Top 30% (76 out of 253),4/27/21
DG,,,,,,,,,B,A,B,A,Top 36% (92 out of 253),3/18/21
PGR,,,,,,,,,B,C,A,A,Top 42% (105 out of 253),4/21/21
HAIN,,,,,,,,,D,A,C,B,Bottom 28% (182 out of 253),5/6/21
KNX,,,,,,,,,A,A,C,A,Top 12% (31 out of 253),4/28/21
PDM,,,,,,,,,B,F,B,C,Bottom 10% (228 out of 253),5/5/21
PB,,,,,,,,,B,D,B,C,Top 10% (26 out of 253),5/5/21
HZO,,,,,,,,,A,A,D,A,Bottom 28% (182 out of 253),4/22/21
WTI,,,,,,,,,B,D,A,B,Top 34% (85 out of 253),3/3/21
WNS,,,,,,,,,C,B,C,B,Bottom 30% (176 out of 253),4/22/21
MANH,,,,,,,,,D,A,A,B,Bottom 34% (168 out of 253),4/20/21
WM,,,,,,,,,B,C,A,B,Bottom 29% (179 out of 253),5/5/21
FCCO,,,,,,,,,D,F,B,F,Top 2% (5 out of 253),4/28/21
KN,,,,,,,,,C,A,D,B,Top 26% (67 out of 253),5/3/21
AINV,,,,,,,,,A,B,C,A,Bottom 38% (157 out of 253),5/20/21
PACW,,,,,,,,,B,D,F,D,Top 7% (17 out of 253),4/20/21
RMR,,,,,,,,,B,A,A,A,Bottom 37% (160 out of 253),5/10/21
SBNY,,,,,,,,,B,D,C,C,Top 7% (18 out of 253),4/22/21
AMCR,,,,,,,,,B,A,F,B,Top 26% (65 out of 253),5/10/21
LII,,,,,,,,,C,A,A,A,Top 42% (106 out of 253),4/19/21
ORLY,,,,,,,,,B,B,A,A,Top 42% (106 out of 253),4/28/21
FL,,,,,,,,,A,C,C,B,Top 25% (62 out of 253),2/26/21
BSBR,,,,,,,,,A,F,A,C,Top 23% (58 out of 253),2/26/21
BRO,,,,,,,,,D,C,C,D,Bottom 32% (172 out of 253),4/26/21
PH,,,,,,,,,C,B,A,B,Top 34% (85 out of 253),4/29/21
LYRA,,,,,,,,,D,D,A,D,Bottom 25% (190 out of 253),2/23/21
MGP,,,,,,,,,B,D,B,C,Bottom 10% (228 out of 253),5/4/21
KL,,,,,,,,,B,B,D,A,Bottom 15% (215 out of 253),2/25/21
ARES,,,,,,,,,D,D,A,C,Top 16% (41 out of 253),5/5/21
AGCO,,,,,,,,,A,A,C,A,Top 19% (49 out of 253),5/4/21
XLNX,,,,,,,,,D,B,C,C,Top 42% (106 out of 253),4/28/21
CBOE,,,,,,,,,C,A,B,B,Top 42% (106 out of 253),5/7/21
RF,,,,,,,,,A,C,B,B,Top 2% (5 out of 253),4/16/21
BUSE,,,,,,,,,B,F,B,C,Top 6% (15 out of 253),4/27/21
WDR,,,,,,,,,B,B,D,B,Top 16% (41 out of 253),4/27/21
CARG,,,,,,,,,D,A,D,B,Bottom 18% (208 out of 253),5/6/21
EPRT,,,,,,,,,D,D,B,D,Bottom 37% (160 out of 253),2/23/21
MANT,,,,,,,,,B,C,B,B,Bottom 25% (190 out of 253),5/5/21
CUBE,,,,,,,,,D,D,B,D,Bottom 10% (228 out of 253),2/25/21
CRTO,,,,,,,,,C,C,B,C,Bottom 13% (219 out of 253),5/5/21
BK,,,,,,,,,B,D,B,B,Top 18% (45 out of 253),4/16/21
PLD,,,,,,,,,D,D,B,D,Bottom 10% (228 out of 253),4/20/21
VZ,,,,,,,,,A,C,A,A,Top 19% (49 out of 253),4/23/21
DRE,,,,,,,,,D,D,B,D,Bottom 10% (228 out of 253),5/5/21
K,,,,,,,,,B,D,F,C,Bottom 28% (182 out of 253),4/29/21
ABG,,,,,,,,,A,A,F,A,Top 11% (27 out of 253),5/4/21
TCBI,,,,,,,,,C,D,C,C,Top 10% (26 out of 253),4/28/21
ENSG,,,,,,,,,B,A,D,A,Bottom 3% (246 out of 253),5/10/21
NTRS,,,,,,,,,D,F,D,F,Top 18% (45 out of 253),4/20/21
PBH,,,,,,,,,B,D,A,C,Top 40% (101 out of 253),5/6/21
SEE,,,,,,,,,B,A,D,A,Top 26% (65 out of 253),5/4/21
TER,,,,,,,,,C,A,B,B,Top 17% (44 out of 253),4/20/21
SPGI,,,,,,,,,D,A,B,B,Bottom 28% (182 out of 253),4/27/21
KMB,,,,,,,,,B,B,D,B,Bottom 35% (165 out of 253),4/28/21
JNPR,,,,,,,,,B,F,A,C,Top 39% (98 out of 253),4/27/21
CAT,,,,,,,,,C,C,D,C,Top 42% (106 out of 253),4/27/21
ABMD,,,,,,,,,D,C,C,C,Bottom 32% (172 out of 253),4/29/21
SEDG,,,,,,,,,D,F,A,D,Bottom 19% (206 out of 253),5/5/21
EGP,,,,,,,,,D,F,C,F,Bottom 10% (228 out of 253),4/29/21
OI,,,,,,,,,A,B,A,A,Top 42% (106 out of 253),4/27/21
TRMB,,,,,,,,,D,C,C,D,Top 40% (101 out of 253),5/5/21
KMX,,,,,,,,,C,A,C,B,Top 42% (106 out of 253),4/1/21
PFS,,,,,,,,,C,F,B,F,Top 9% (24 out of 253),4/29/21
SHW,,,,,,,,,C,A,B,B,Top 42% (106 out of 253),5/5/21
ACBI,,,,,,,,,B,C,D,C,Top 7% (18 out of 253),4/22/21
SSNC,,,,,,,,,B,D,D,C,Bottom 34% (168 out of 253),4/29/21
CMG,,,,,,,,,D,B,A,C,Bottom 6% (239 out of 253),4/20/21
BR,,,,,,,,,C,B,C,C,Bottom 30% (176 out of 253),5/14/21
TTEK,,,,,,,,,D,C,F,D,Top 19% (49 out of 253),5/5/21
OZK,,,,,,,,,B,D,C,C,Top 7% (18 out of 253),4/22/21
WPM,,,,,,,,,D,B,B,C,Bottom 38% (156 out of 253),3/10/21
FIVE,,,,,,,,,F,C,D,F,Bottom 28% (182 out of 253),3/17/21
PPG,,,,,,,,,B,A,C,A,Top 24% (61 out of 253),4/26/21
WEX,,,,,,,,,D,D,D,D,Bottom 36% (162 out of 253),2/24/21
XYL,,,,,,,,,C,B,F,C,Top 34% (85 out of 253),5/4/21
WING,,,,,,,,,F,A,D,C,Bottom 6% (239 out of 253),5/5/21
EPAM,,,,,,,,,D,A,F,C,Bottom 37% (160 out of 253),5/6/21
DFS,,,,,,,,,B,C,C,B,Top 17% (43 out of 253),4/28/21
ST,,,,,,,,,B,C,B,B,Bottom 9% (231 out of 253),5/5/21
ABC,,,,,,,,,A,A,F,A,Top 27% (68 out of 253),5/6/21
APH,,,,,,,,,C,C,A,C,Top 14% (35 out of 253),4/28/21
FTNT,,,,,,,,,D,B,C,C,Bottom 1% (250 out of 253),5/5/21
BDX,,,,,,,,,B,A,B,A,Top 27% (68 out of 253),5/6/21
MDT,,,,,,,,,C,F,C,D,Bottom 38% (158 out of 253),2/23/21
UMPQ,,,,,,,,,C,D,D,D,Top 7% (17 out of 253),4/28/21
ATO,,,,,,,,,C,D,C,D,Top 25% (64 out of 253),5/5/21
CHD,,,,,,,,,C,D,C,C,Bottom 30% (176 out of 253),4/29/21
PYPL,,,,,,,,,D,D,D,F,Bottom 29% (180 out of 253),5/5/21
STAG,,,,,,,,,C,D,B,D,Bottom 10% (228 out of 253),4/29/21
TT,,,,,,,,,C,B,B,B,Bottom 18% (208 out of 253),5/4/21
ADI,,,,,,,,,D,C,A,D,Top 14% (35 out of 253),5/19/21
OFC,,,,,,,,,B,D,A,B,Bottom 10% (228 out of 253),4/29/21
AJG,,,,,,,,,C,B,B,B,Bottom 32% (172 out of 253),4/29/21
WLTW,,,,,,,,,C,C,A,B,Bottom 32% (172 out of 253),4/29/21
